TDS,pH,Hardness,Turbidity,Litres_Processed,Days_Used,Cleaning_Frequency,Water_Source,Temperature,Fouling_Risk_Score,Operational_Risk_Category,Estimated_Membrane_Life_Months,Purifier_Recommendation,Cleaning_Frequency_Encoded,Water_Source_Encoded,Risk_Category_Encoded
1427,8.7,437,17.2,8752,178,Moderate,Tank Water,37,2910.95,Medium Risk,18.523000000000003,RO + UV Purifier,0,3,2
2401,7.6,834,13.5,2043,1448,Regular,Tank Water,20,2422.25,Low Risk,26.296499999999998,RO + UV Purifier,2,3,1
552,7.3,298,9.0,771,73,Rare,Tank Water,23,885.75,Low Risk,38.5955,UF + UV Purifier,1,3,1
1283,6.1,575,19.1,5795,1097,Rare,River,18,2533.5,Medium Risk,21.698499999999996,RO + UV Purifier,1,2,2
2156,6.8,511,14.5,4576,1131,Rare,River,38,2574.35,Medium Risk,23.924,RO + UV Purifier,1,2,2
1782,7.2,62,18.6,6402,1279,Regular,River,33,2623.2,Medium Risk,21.643,RO + UV Purifier,2,2,2
2355,5.9,952,10.8,3209,191,Regular,River,32,2519.25,Medium Risk,25.8335,RO + UV Purifier,2,2,2
1254,6.4,433,5.5,9846,282,Rare,River,24,2518.75,Medium Risk,24.437000000000005,RO + UV Purifier,1,2,2
503,7.9,605,1.5,5721,161,Regular,River,19,1441.9,Low Risk,34.5895,UF + UV Purifier,2,2,1
2299,8.4,936,14.7,9029,503,Rare,Tank Water,27,3513.0499999999997,High Risk,14.995500000000002,RO + UV Purifier,1,3,0
2201,9.5,448,2.9,7222,1162,Regular,Municipal,42,2501.3999999999996,Medium Risk,27.031999999999996,RO + UV Purifier,2,1,2
1796,9.2,68,6.4,8701,735,Moderate,Municipal,32,2489.75,Low Risk,25.4485,RO + UV Purifier,0,1,1
727,8.1,624,10.9,4644,1088,Moderate,River,23,1776.9,Low Risk,29.817,UF + UV Purifier,0,2,1
686,7.2,540,11.5,6106,304,Regular,Municipal,19,1961.9,Low Risk,27.723,UF + UV Purifier,2,1,1
1748,8.0,800,12.2,7266,216,Moderate,Municipal,41,2811.8999999999996,Medium Risk,21.336999999999996,RO + UV Purifier,0,1,2
1543,8.6,468,3.7,1230,978,Moderate,Tank Water,41,1314.6,Low Risk,37.434000000000005,RO + UV Purifier,0,3,1
1545,6.0,386,7.9,5390,272,Moderate,River,34,2070.7,Low Risk,28.996000000000002,RO + UV Purifier,0,2,1
203,7.1,468,12.5,2148,293,Rare,River,18,1134.3,Low Risk,34.797,UV Purifier,1,2,1
353,8.9,964,19.4,4728,551,Regular,Municipal,18,2095.5,Low Risk,24.353,UF + UV Purifier,2,1,1
1596,7.0,965,14.7,2630,992,Regular,River,21,2214.75,Low Risk,26.587000000000003,RO + UV Purifier,2,2,1
198,7.8,661,18.5,4866,812,Regular,River,37,1866.35,Low Risk,26.363,UV Purifier,2,2,1
2300,7.9,724,15.4,2006,1140,Moderate,River,33,2392.7000000000003,Low Risk,25.955,RO + UV Purifier,0,2,1
1984,6.2,977,12.0,2658,564,Rare,River,25,2310.35,Low Risk,26.953000000000003,RO + UV Purifier,1,2,1
2019,6.9,171,4.2,3416,239,Regular,Municipal,18,1766.85,Low Risk,33.614999999999995,RO + UV Purifier,2,1,1
977,6.8,481,13.5,3729,75,Moderate,Borewell,43,1804.3000000000002,Low Risk,29.451500000000003,UF + UV Purifier,0,0,1
437,5.6,93,12.7,6765,55,Rare,Municipal,36,1783.1,Low Risk,28.549500000000002,UF + UV Purifier,1,1,1
1056,5.6,921,12.2,4636,1319,Rare,Tank Water,28,2125.85,Low Risk,26.874000000000002,UF + UV Purifier,1,3,1
1804,8.8,969,10.1,3189,204,Regular,Borewell,34,2220.4,Low Risk,27.8685,RO + UV Purifier,2,0,1
260,6.6,366,10.8,7690,1364,Regular,Borewell,42,1880.2,Low Risk,27.740999999999996,UV Purifier,2,0,1
1703,7.6,430,7.0,3310,351,Moderate,Borewell,27,1821.5,Low Risk,32.006,RO + UV Purifier,0,0,1
497,6.7,194,10.6,6652,1188,Regular,Municipal,29,1757.6,Low Risk,29.394999999999996,UF + UV Purifier,2,1,1
1400,9.3,376,4.4,512,84,Moderate,Tank Water,26,1122.0,Low Risk,38.888,RO + UV Purifier,0,3,1
915,6.5,412,16.2,6438,1209,Rare,Municipal,24,2256.6,Low Risk,24.23,UF + UV Purifier,1,1,1
1627,7.2,99,4.1,8499,697,Rare,Tank Water,29,2296.8999999999996,Low Risk,27.514499999999998,RO + UV Purifier,1,3,1
2019,9.0,114,2.2,7719,176,Rare,Municipal,32,2306.6499999999996,Low Risk,28.588499999999996,RO + UV Purifier,1,1,1
1515,8.9,404,9.0,5828,628,Rare,Municipal,25,2173.5,Low Risk,27.697,RO + UV Purifier,1,1,1
1258,6.2,849,13.3,4121,49,Regular,Municipal,34,2161.2,Low Risk,26.668499999999995,RO + UV Purifier,2,1,1
1318,8.7,213,9.0,4183,1322,Regular,Borewell,22,1742.2999999999997,Low Risk,31.519500000000004,RO + UV Purifier,2,0,1
500,7.3,190,5.9,8372,362,Moderate,Municipal,31,1827.3,Low Risk,29.642000000000003,UF + UV Purifier,0,1,1
739,7.4,875,11.4,5810,936,Moderate,Tank Water,19,2090.75,Low Risk,26.727999999999998,UF + UV Purifier,0,3,1
559,6.0,177,7.3,1152,973,Moderate,Tank Water,33,823.9499999999999,Low Risk,39.507,UF + UV Purifier,0,3,1
1054,5.8,447,18.7,6299,940,Moderate,Tank Water,34,2421.0,Low Risk,22.381500000000003,UF + UV Purifier,0,3,1
569,8.4,982,18.5,9312,430,Moderate,Borewell,20,2863.2,Medium Risk,17.297,UF + UV Purifier,0,0,2
1145,7.5,929,10.3,4290,979,Rare,Municipal,40,2046.05,Low Risk,28.233999999999995,UF + UV Purifier,1,1,1
1793,7.2,512,6.9,2145,1359,Rare,Municipal,18,1724.65,Low Risk,33.2155,RO + UV Purifier,1,1,1
2185,8.4,800,14.9,5012,57,Rare,River,44,2800.3,Medium Risk,21.787,RO + UV Purifier,1,2,2
2377,8.6,885,1.2,5259,496,Moderate,Borewell,35,2423.6,Low Risk,28.7205,RO + UV Purifier,0,0,1
662,6.1,857,9.8,6374,1313,Rare,Tank Water,35,2064.75,Low Risk,27.145000000000003,UF + UV Purifier,1,3,1
1899,7.9,236,7.1,4188,1011,Rare,Tank Water,21,1967.9,Low Risk,30.816999999999997,RO + UV Purifier,1,3,1
2174,6.0,769,18.5,8189,130,Rare,Municipal,32,3401.4,High Risk,15.0185,RO + UV Purifier,1,1,0
325,8.5,781,0.7,1879,580,Rare,Tank Water,36,823.8,Low Risk,40.662499999999994,UF + UV Purifier,1,3,1
897,8.1,961,11.3,4743,831,Regular,Municipal,36,2044.4,Low Risk,27.570499999999996,UF + UV Purifier,2,1,1
2431,9.3,239,14.9,7007,382,Moderate,Municipal,27,2970.1,Medium Risk,20.3005,RO + UV Purifier,0,1,2
1059,5.8,437,10.0,8319,1353,Moderate,River,22,2374.0,Low Risk,24.596500000000002,UF + UV Purifier,0,2,1
1604,5.7,478,2.2,9093,325,Regular,Borewell,36,2469.05,Low Risk,26.316500000000005,RO + UV Purifier,2,0,1
552,6.6,907,19.5,3153,382,Rare,Municipal,28,1937.1000000000001,Low Risk,26.286500000000004,UF + UV Purifier,1,1,1
915,6.5,333,10.6,6111,937,Rare,Municipal,24,1948.0,Low Risk,28.396500000000003,UF + UV Purifier,1,1,1
758,6.5,913,12.5,6627,1183,Rare,Municipal,22,2283.8999999999996,Low Risk,24.633499999999998,UF + UV Purifier,1,1,1
646,9.1,286,5.1,4423,1048,Moderate,River,37,1319.15,Low Risk,35.223499999999994,UF + UV Purifier,0,2,1
1315,6.5,243,9.9,8959,1209,Moderate,Municipal,29,2506.7,Medium Risk,23.704500000000003,RO + UV Purifier,0,1,2
116,6.6,336,8.9,6412,1127,Moderate,Borewell,36,1527.0,Low Risk,31.35,UV Purifier,0,0,1
1343,8.5,820,2.0,5630,1395,Moderate,Borewell,32,1965.0,Low Risk,31.046,RO + UV Purifier,0,0,1
2305,7.3,807,2.6,5939,1143,Moderate,Tank Water,29,2510.5,Medium Risk,27.388499999999997,RO + UV Purifier,0,3,2
1169,8.6,185,16.8,8380,484,Regular,Borewell,21,2596.75,Medium Risk,21.103,UF + UV Purifier,2,0,2
2246,5.8,841,5.2,6949,741,Moderate,Tank Water,29,2751.8,Medium Risk,24.354500000000005,RO + UV Purifier,0,3,2
1868,7.5,832,4.3,2225,1009,Rare,Borewell,35,1814.15,Low Risk,33.1505,RO + UV Purifier,1,0,1
1160,5.6,220,10.3,9804,1385,Moderate,Tank Water,34,2561.6,Medium Risk,22.754,UF + UV Purifier,0,3,2
2427,5.8,208,15.5,8022,768,Regular,Municipal,36,3130.3999999999996,Medium Risk,18.554000000000002,RO + UV Purifier,2,1,2
401,9.1,250,1.7,5284,1006,Rare,River,33,1173.6,Low Risk,36.85099999999999,UF + UV Purifier,1,2,1
280,6.1,536,11.7,9972,1401,Regular,River,28,2345.0,Low Risk,23.037999999999997,UV Purifier,2,2,1
706,7.6,606,2.8,1732,262,Rare,River,19,997.5,Low Risk,39.18,UF + UV Purifier,1,2,1
799,7.1,825,1.2,9308,1053,Moderate,Municipal,33,2214.95,Low Risk,27.621000000000006,UF + UV Purifier,0,1,1
1092,6.9,632,1.5,8838,131,Regular,River,18,2216.1000000000004,Low Risk,28.039,UF + UV Purifier,2,2,1
1239,9.1,553,16.8,7946,982,Rare,Borewell,34,2732.25,Medium Risk,20.072,RO + UV Purifier,1,0,2
290,5.6,925,2.8,5116,510,Moderate,Tank Water,35,1440.65,Low Risk,34.076,UV Purifier,0,3,1
2400,8.2,420,1.4,5225,1267,Rare,Municipal,42,2228.75,Low Risk,30.442499999999995,RO + UV Purifier,1,1,1
1080,9.4,152,9.0,4177,137,Regular,River,30,1594.9499999999998,Low Risk,32.4865,UF + UV Purifier,2,2,1
2106,7.7,174,17.0,6787,1218,Regular,Borewell,22,2829.35,Medium Risk,20.605500000000006,RO + UV Purifier,2,0,2
1284,9.2,362,5.6,8980,1002,Regular,Borewell,42,2375.9,Low Risk,25.870000000000005,RO + UV Purifier,2,0,1
227,5.7,847,8.7,1909,733,Regular,Municipal,41,1129.0,Low Risk,35.847500000000004,UV Purifier,2,1,1
2165,7.2,507,1.3,8705,364,Moderate,Municipal,44,2668.4,Medium Risk,25.6395,RO + UV Purifier,0,1,2
1916,6.5,279,9.3,756,115,Rare,River,23,1568.95,Low Risk,34.422000000000004,RO + UV Purifier,1,2,1
1858,8.4,707,11.8,2221,763,Moderate,Tank Water,18,2052.3,Low Risk,29.186500000000002,RO + UV Purifier,0,3,1
669,9.4,931,11.6,1923,904,Regular,River,27,1505.9,Low Risk,32.4245,UF + UV Purifier,2,2,1
1446,6.5,246,7.0,5453,1477,Rare,River,22,1931.65,Low Risk,30.298499999999994,RO + UV Purifier,1,2,1
1995,8.1,934,6.7,3490,393,Regular,Municipal,18,2209.3,Low Risk,29.024,RO + UV Purifier,2,1,1
725,6.3,782,2.6,1695,89,Moderate,River,40,1072.65,Low Risk,38.594500000000004,UF + UV Purifier,0,2,1
1786,7.8,472,7.7,5059,1303,Moderate,River,43,2172.25,Low Risk,28.5455,RO + UV Purifier,0,2,1
254,7.4,621,2.4,4865,589,Moderate,Tank Water,28,1232.2,Low Risk,36.0165,UV Purifier,0,3,1
1509,9.4,659,15.4,1744,146,Rare,Borewell,41,1928.6499999999999,Low Risk,28.980999999999995,RO + UV Purifier,1,0,1
884,7.9,220,19.3,7266,903,Rare,Borewell,41,2402.8999999999996,Low Risk,21.988999999999997,UF + UV Purifier,1,0,1
345,6.9,431,19.4,5802,944,Regular,Tank Water,24,2012.75,Low Risk,24.898000000000007,UF + UV Purifier,2,3,1
1600,6.0,222,17.4,1806,997,Rare,Borewell,35,1866.8000000000002,Low Risk,29.163000000000007,RO + UV Purifier,1,0,1
1805,6.1,712,12.2,2902,1028,Rare,River,38,2146.2000000000003,Low Risk,28.064,RO + UV Purifier,1,2,1
637,6.4,502,14.2,996,73,Moderate,Tank Water,37,1261.8000000000002,Low Risk,34.06699999999999,UF + UV Purifier,0,3,1
1990,6.5,399,6.1,3899,538,Regular,Tank Water,38,2003.4,Low Risk,30.9255,RO + UV Purifier,2,3,1
1941,8.9,951,12.8,1409,1218,Moderate,Municipal,27,2121.8,Low Risk,28.579499999999996,RO + UV Purifier,0,1,1
1020,7.7,683,9.4,872,1421,Regular,Borewell,42,1324.1499999999999,Low Risk,35.26,UF + UV Purifier,2,0,1
624,7.6,543,9.9,6736,1345,Regular,Municipal,32,1962.75,Low Risk,27.912000000000006,UF + UV Purifier,2,1,1
1629,6.0,669,15.3,1844,878,Rare,River,21,2004.1499999999999,Low Risk,28.491,RO + UV Purifier,1,2,1
135,8.9,53,6.0,9015,946,Moderate,Tank Water,33,1683.6,Low Risk,30.260499999999993,UV Purifier,0,3,1
784,8.4,142,6.7,2931,927,Rare,River,32,1163.55,Low Risk,36.6635,UF + UV Purifier,1,2,1
119,5.8,968,18.5,5170,828,Rare,Borewell,32,2010.6,Low Risk,24.916,UV Purifier,1,0,1
2468,8.3,55,1.6,3284,905,Rare,Municipal,29,1815.35,Low Risk,34.49,RO + UV Purifier,1,1,1
499,7.7,337,10.0,9907,315,Regular,Borewell,25,2287.2,Low Risk,24.2945,UF + UV Purifier,2,0,1
1071,5.8,667,18.3,2195,1257,Moderate,River,25,1896.9,Low Risk,27.8465,UF + UV Purifier,0,2,1
2006,7.3,195,12.4,2407,713,Moderate,Municipal,35,1947.8,Low Risk,30.1515,RO + UV Purifier,0,1,1
1266,7.4,832,11.2,5314,848,Rare,Borewell,23,2252.5,Low Risk,26.182999999999996,RO + UV Purifier,1,0,1
1215,6.2,473,5.4,1280,150,Regular,River,22,1228.35,Low Risk,37.30299999999999,RO + UV Purifier,2,2,1
933,9.3,939,7.2,1519,974,Moderate,Borewell,19,1404.8999999999999,Low Risk,34.8465,UF + UV Purifier,0,0,1
1923,8.9,657,17.1,1903,1047,Moderate,Tank Water,29,2226.6,Low Risk,26.488500000000002,RO + UV Purifier,0,3,1
2082,8.2,506,11.4,1926,1241,Rare,Municipal,43,2013.6,Low Risk,30.001,RO + UV Purifier,1,1,1
953,7.3,790,10.5,9355,936,Regular,Municipal,21,2655.25,Medium Risk,21.6485,UF + UV Purifier,2,1,2
150,7.1,251,2.4,6368,42,Rare,Municipal,40,1239.1499999999999,Low Risk,35.554,UV Purifier,1,1,1
674,8.1,261,0.8,510,632,Moderate,Tank Water,30,562.95,Low Risk,43.68900000000001,UF + UV Purifier,0,3,1
1248,7.7,55,19.3,6830,229,Regular,Municipal,34,2445.25,Low Risk,22.211000000000002,RO + UV Purifier,2,1,1
2297,5.7,673,7.9,9730,615,Rare,Tank Water,33,3226.85,High Risk,19.082,RO + UV Purifier,1,3,0
2461,7.6,425,12.3,3325,477,Moderate,Municipal,26,2412.5,Low Risk,26.549499999999995,RO + UV Purifier,0,1,1
2452,8.7,940,2.1,7964,870,Rare,Borewell,43,2927.6,Medium Risk,23.678000000000004,RO + UV Purifier,1,0,2
1815,7.3,496,13.8,3503,1124,Rare,Borewell,18,2208.15,Low Risk,27.036499999999997,RO + UV Purifier,1,0,1
781,5.7,884,18.7,9767,619,Rare,Borewell,32,3001.35,Medium Risk,16.250499999999995,UF + UV Purifier,1,0,2
937,8.6,155,11.7,7695,1183,Regular,Borewell,29,2160.5,Low Risk,26.006500000000006,UF + UV Purifier,2,0,1
1177,6.3,700,3.0,7220,918,Moderate,Tank Water,22,2106.5,Low Risk,29.03900000000001,UF + UV Purifier,0,3,1
2411,6.5,860,11.8,3588,72,Moderate,River,40,2602.7,Medium Risk,24.865000000000002,RO + UV Purifier,0,2,2
1695,6.2,450,15.4,2289,549,Moderate,River,41,2009.35,Low Risk,28.4415,RO + UV Purifier,0,2,1
104,6.8,145,8.4,3536,1066,Moderate,Borewell,35,983.65,Low Risk,36.764,UV Purifier,0,0,1
1226,8.5,437,17.7,7877,754,Regular,River,37,2699.2,Medium Risk,20.138500000000008,RO + UV Purifier,2,2,2
1319,7.6,501,13.1,8098,652,Rare,River,19,2623.65,Medium Risk,22.032000000000004,RO + UV Purifier,1,2,2
873,6.3,898,18.0,5338,1017,Moderate,Municipal,21,2361.2999999999997,Low Risk,22.982000000000006,UF + UV Purifier,0,1,1
976,9.0,858,12.7,6372,832,Regular,Tank Water,32,2337.8999999999996,Low Risk,24.462000000000003,UF + UV Purifier,2,3,1
1091,9.0,950,3.1,4153,564,Rare,Borewell,23,1719.9499999999998,Low Risk,32.8375,UF + UV Purifier,1,0,1
146,9.0,465,6.5,4799,331,Regular,River,39,1262.1,Low Risk,34.6035,UV Purifier,2,2,1
368,6.5,775,4.4,9768,556,Regular,River,29,2173.95,Low Risk,26.503999999999998,UF + UV Purifier,2,2,1
469,7.3,553,18.2,1473,1168,Moderate,Borewell,35,1432.3,Low Risk,31.2515,UF + UV Purifier,0,0,1
735,9.4,503,15.3,7583,489,Moderate,Municipal,44,2343.3,Low Risk,23.228500000000004,UF + UV Purifier,0,1,1
1229,8.6,340,13.7,5994,861,Rare,Borewell,37,2214.6,Low Risk,25.742000000000004,RO + UV Purifier,1,0,1
1793,5.6,583,6.4,9991,534,Rare,Municipal,21,2913.5,Medium Risk,21.4625,RO + UV Purifier,1,1,2
1782,5.8,242,4.1,3906,1361,Moderate,River,18,1749.8000000000002,Low Risk,33.36699999999999,RO + UV Purifier,0,2,1
756,7.4,199,15.3,5650,961,Regular,Tank Water,32,1927.05,Low Risk,27.281,UF + UV Purifier,2,3,1
219,9.1,929,9.7,9850,354,Moderate,Municipal,35,2393.05,Low Risk,23.032000000000004,UV Purifier,0,1,1
930,7.7,808,4.9,3629,608,Rare,Municipal,31,1568.9499999999998,Low Risk,33.594500000000004,UF + UV Purifier,1,1,1
1910,7.5,828,12.5,604,790,Regular,Borewell,20,1918.1999999999998,Low Risk,30.552,RO + UV Purifier,2,0,1
1181,5.9,812,1.3,7933,1228,Regular,River,32,2197.8500000000004,Low Risk,28.529500000000002,UF + UV Purifier,2,2,1
2074,8.1,564,6.9,8189,880,Regular,Tank Water,44,2795.1499999999996,Medium Risk,23.098499999999998,RO + UV Purifier,2,3,2
1469,8.8,442,9.6,4067,1225,Moderate,Borewell,22,1927.45,Low Risk,29.964500000000005,RO + UV Purifier,0,0,1
840,7.0,365,3.4,4848,989,Moderate,Borewell,44,1447.4499999999998,Low Risk,34.708,UF + UV Purifier,0,0,1
216,8.6,125,19.7,4890,531,Rare,Tank Water,41,1685.75,Low Risk,27.696999999999996,UV Purifier,1,3,1
1953,9.4,648,4.6,7311,363,Regular,River,39,2548.75,Medium Risk,25.8225,RO + UV Purifier,2,2,2
1250,6.3,319,3.0,1681,313,Regular,Tank Water,20,1140.6999999999998,Low Risk,38.652499999999996,RO + UV Purifier,2,3,1
2031,7.6,274,4.5,5144,504,Moderate,Borewell,39,2090.4,Low Risk,30.39499999999999,RO + UV Purifier,0,0,1
1112,6.6,579,15.5,6373,1107,Rare,Borewell,24,2392.5,Low Risk,23.488500000000002,UF + UV Purifier,1,0,1
1764,8.7,162,8.8,4894,1473,Rare,Municipal,23,2041.0,Low Risk,29.438999999999993,RO + UV Purifier,1,1,1
1181,7.8,300,11.5,4034,661,Regular,Tank Water,43,1790.6,Low Risk,30.305999999999997,UF + UV Purifier,2,3,1
733,8.0,282,0.9,6344,732,Moderate,Tank Water,39,1481.0,Low Risk,34.617000000000004,UF + UV Purifier,0,3,1
612,8.7,890,1.2,6439,438,Regular,Tank Water,18,1720.35,Low Risk,32.2255,UF + UV Purifier,2,3,1
1219,7.1,840,9.2,6975,1011,Moderate,Borewell,36,2401.75,Low Risk,25.00050000000001,RO + UV Purifier,0,0,1
1241,9.2,763,16.4,2274,1357,Rare,River,24,1960.9499999999998,Low Risk,27.974000000000004,RO + UV Purifier,1,2,1
659,7.6,132,17.8,8783,588,Regular,Borewell,21,2418.3500000000004,Low Risk,21.640500000000003,UF + UV Purifier,2,0,1
587,6.1,174,2.2,946,251,Regular,Municipal,29,601.7,Low Risk,42.804,UF + UV Purifier,2,1,1
996,8.3,224,11.0,608,187,Regular,Borewell,37,1130.0,Low Risk,36.604,UF + UV Purifier,2,0,1
1312,8.7,118,18.3,3739,377,Rare,Borewell,40,2001.9499999999998,Low Risk,27.003499999999995,RO + UV Purifier,1,0,1
803,6.8,96,8.1,6431,1212,Regular,Borewell,42,1733.35,Low Risk,30.7005,UF + UV Purifier,2,0,1
1570,8.9,933,16.7,4553,918,Rare,Municipal,44,2555.7999999999997,Medium Risk,22.7085,RO + UV Purifier,1,1,2
680,9.1,305,3.1,5037,951,Moderate,Tank Water,35,1356.8,Low Risk,35.3245,UF + UV Purifier,0,3,1
2394,6.6,776,18.7,6861,1288,Rare,River,26,3323.3499999999995,High Risk,16.2025,RO + UV Purifier,1,2,0
253,9.4,79,15.2,1745,691,Moderate,River,36,1031.8,Low Risk,35.1875,UV Purifier,0,2,1
1779,6.1,330,18.9,3220,434,Rare,Municipal,39,2277.0,Low Risk,25.173000000000002,RO + UV Purifier,1,1,1
1096,6.3,973,13.7,8969,1310,Rare,Tank Water,21,2879.2,Medium Risk,19.146500000000003,UF + UV Purifier,1,3,2
1343,6.2,286,7.6,8241,706,Regular,Tank Water,18,2340.35,Low Risk,25.905500000000004,RO + UV Purifier,2,3,1
1192,9.1,297,18.8,5605,618,Rare,Municipal,26,2322.4,Low Risk,23.548499999999997,UF + UV Purifier,1,1,1
1108,8.1,417,5.9,3422,587,Regular,Borewell,44,1490.9499999999998,Low Risk,34.335,UF + UV Purifier,2,0,1
2241,6.1,544,7.0,3013,934,Moderate,Tank Water,32,2097.25,Low Risk,30.381499999999996,RO + UV Purifier,0,3,1
1873,7.3,74,14.2,9530,1100,Moderate,River,39,2967.3,Medium Risk,19.269999999999996,RO + UV Purifier,0,2,2
1057,8.0,635,15.4,3301,1266,Regular,Municipal,25,1925.4,Low Risk,28.0975,UF + UV Purifier,2,1,1
552,5.8,767,18.6,7481,508,Moderate,River,32,2487.3,Low Risk,20.8945,UF + UV Purifier,0,2,1
1327,9.0,539,4.5,8721,516,Rare,Borewell,32,2394.2,Low Risk,26.0815,RO + UV Purifier,1,0,1
2365,8.7,543,16.1,7002,595,Regular,Municipal,35,3121.1499999999996,Medium Risk,18.570000000000004,RO + UV Purifier,2,1,2
2488,7.5,363,14.9,6538,1395,Regular,River,24,2984.0499999999997,Medium Risk,20.337000000000003,RO + UV Purifier,2,2,2
650,9.4,655,1.7,6729,553,Regular,River,39,1697.1,Low Risk,32.3165,UF + UV Purifier,2,2,1
1735,7.2,424,8.1,9949,733,Moderate,Borewell,35,2874.6499999999996,Medium Risk,21.315500000000004,RO + UV Purifier,0,0,2
1412,9.4,688,6.0,864,1059,Moderate,Municipal,33,1385.1999999999998,Low Risk,36.116,RO + UV Purifier,0,1,1
1857,8.2,986,6.4,2300,850,Rare,Tank Water,19,1973.2,Low Risk,31.194999999999997,RO + UV Purifier,1,3,1
456,8.0,74,19.7,6458,1197,Rare,Tank Water,21,2018.0,Low Risk,24.829,UF + UV Purifier,1,3,1
2170,6.2,383,13.0,9596,887,Regular,River,37,3216.75,High Risk,17.764000000000003,RO + UV Purifier,2,2,0
1885,9.0,404,14.5,7936,1314,Rare,Borewell,33,2894.7,Medium Risk,20.124999999999996,RO + UV Purifier,1,0,2
1881,7.2,165,19.5,5293,614,Moderate,River,20,2588.7,Medium Risk,22.057500000000005,RO + UV Purifier,0,2,2
1731,6.1,97,7.9,8660,715,Rare,Borewell,41,2524.15,Medium Risk,24.689,RO + UV Purifier,1,0,2
1115,5.6,787,16.1,679,261,Moderate,Tank Water,40,1657.5,Low Risk,30.8285,UF + UV Purifier,0,3,1
1448,7.7,827,9.0,4373,299,Rare,River,19,2112.1,Low Risk,28.3885,RO + UV Purifier,1,2,1
615,7.6,148,17.5,4460,969,Moderate,River,20,1743.1,Low Risk,28.373,UF + UV Purifier,0,2,1
435,8.4,508,4.0,1686,903,Moderate,Borewell,43,859.0,Low Risk,39.733999999999995,UF + UV Purifier,0,0,1
1882,9.1,572,19.0,1273,1275,Rare,Municipal,42,2149.35,Low Risk,26.756500000000003,RO + UV Purifier,1,1,1
2405,5.8,646,4.8,4960,81,Rare,Borewell,22,2429.2,Low Risk,27.88099999999999,RO + UV Purifier,1,0,1
596,8.4,454,6.9,852,145,Moderate,Municipal,19,906.0999999999999,Low Risk,38.978,UF + UV Purifier,0,1,1
995,6.2,263,15.2,7443,567,Regular,Tank Water,36,2340.3,Low Risk,23.678500000000003,UF + UV Purifier,2,3,1
2307,8.9,734,8.2,5702,570,Rare,River,41,2667.1,Medium Risk,24.669999999999998,RO + UV Purifier,1,2,2
951,8.8,952,12.4,5844,1072,Moderate,River,37,2276.5,Low Risk,25.133000000000003,UF + UV Purifier,0,2,1
1787,7.7,552,9.2,5007,844,Rare,Borewell,19,2260.95,Low Risk,27.4005,RO + UV Purifier,1,0,1
2031,8.3,770,15.0,5330,1445,Rare,Borewell,19,2761.5,Medium Risk,21.831999999999997,RO + UV Purifier,1,0,2
1668,6.8,497,5.0,617,820,Rare,Tank Water,39,1350.2,Low Risk,37.0825,RO + UV Purifier,1,3,1
1056,7.4,943,1.6,981,647,Rare,Tank Water,41,1163.5,Low Risk,38.6285,UF + UV Purifier,1,3,1
1736,8.8,625,6.3,4787,448,Rare,Municipal,40,2119.3,Low Risk,29.3315,RO + UV Purifier,1,1,1
1391,7.3,307,9.7,7302,338,Regular,Tank Water,37,2316.95,Low Risk,25.825999999999997,RO + UV Purifier,2,3,1
1540,6.9,893,3.8,8798,893,Regular,Tank Water,35,2643.55,Medium Risk,24.330999999999996,RO + UV Purifier,2,3,2
1291,7.5,170,7.4,4977,215,Regular,Tank Water,42,1764.55,Low Risk,31.541500000000006,RO + UV Purifier,2,3,1
1166,8.8,859,8.3,7033,290,Moderate,Tank Water,37,2356.5,Low Risk,25.536499999999997,UF + UV Purifier,0,3,1
384,6.8,103,1.6,743,1326,Regular,Municipal,42,413.8,Low Risk,44.3615,UF + UV Purifier,2,1,1
111,6.2,380,11.9,7512,189,Regular,Tank Water,38,1829.3,Low Risk,27.738999999999997,UV Purifier,2,3,1
1730,8.3,833,17.7,1365,899,Moderate,Municipal,31,2152.6,Low Risk,26.810500000000005,RO + UV Purifier,0,1,1
853,8.8,290,3.5,5829,791,Regular,Borewell,32,1571.35,Low Risk,33.4375,UF + UV Purifier,2,0,1
2182,5.9,804,12.2,1103,253,Rare,River,29,2106.25,Low Risk,29.2635,RO + UV Purifier,1,2,1
189,6.5,579,13.5,6256,1309,Regular,Borewell,28,1833.4499999999998,Low Risk,27.632999999999996,UV Purifier,2,0,1
875,6.1,532,8.7,4518,209,Regular,Tank Water,28,1702.6,Low Risk,31.25,UF + UV Purifier,2,3,1
1725,6.9,236,14.2,5692,49,Regular,River,24,2390.5,Low Risk,24.823000000000004,RO + UV Purifier,2,2,1
517,7.3,907,8.5,2515,661,Rare,Tank Water,29,1383.9,Low Risk,33.948499999999996,UF + UV Purifier,1,3,1
214,8.5,705,10.3,3880,1263,Rare,Tank Water,33,1418.25,Low Risk,32.538,UV Purifier,1,3,1
716,8.1,311,0.6,4270,87,Rare,Borewell,22,1162.45,Low Risk,37.842999999999996,UF + UV Purifier,1,0,1
925,8.0,413,14.0,6329,1146,Rare,Tank Water,19,2157.7,Low Risk,25.6795,UF + UV Purifier,1,3,1
1749,6.9,540,13.4,2113,1274,Moderate,Borewell,39,1970.45,Low Risk,29.383500000000005,RO + UV Purifier,0,0,1
1616,8.9,480,1.2,2379,752,Rare,Tank Water,33,1428.85,Low Risk,36.9435,RO + UV Purifier,1,3,1
